date,newHospitalized,countHospitalized,countHospitalizedWithoutRelease,countHardStatus,countMediumStatus,countEasyStatus,countBreath,countDeath,numVisits,patientsHome,patientsHotel,countBreathCum,countDeathCum,countCriticalStatus,countSeriousCriticalCum,seriousCriticalNew,countEcmo,countDeadAvg7days,mediumNew,easyNew
2022-12-10,74,738,722,155,45,517,55,6,6838,,,6679,11943,60,34687,12,0.0,6.0,10,66
2022-12-11,77,780,675,168,53,535,54,9,10284,,,6682,11952,58,34711,29,0.0,6.0,19,77
2022-12-12,68,724,648,156,49,480,53,7,9530,,,6688,11959,57,34732,23,0.0,6.0,10,68
2022-12-13,80,727,662,155,47,498,51,5,9188,,,6691,11964,54,34748,21,0.0,7.0,13,83
2022-12-14,94,747,642,160,46,513,51,7,9029,,,6695,11971,59,34766,25,0.0,7.0,13,84
2022-12-15,69,710,644,163,49,460,53,6,9656,,,6701,11977,60,34792,31,0.0,7.0,13,65
2022-12-16,69,698,657,162,51,459,54,4,7796,,,6705,11981,59,34813,25,0.0,7.0,16,76
2022-12-17,65,714,705,168,55,473,56,4,7253,,,6708,11985,60,34829,18,0.0,6.0,14,55
2022-12-18,82,769,665,166,67,518,54,8,10181,,,6711,11993,57,34844,21,0.0,6.0,18,86
2022-12-19,72,744,676,161,68,483,48,5,9371,,,6714,11998,54,34862,21,0.0,5.0,17,64
2022-12-20,78,738,671,176,71,464,53,8,9409,,,6724,12006,62,34892,37,0.0,5.0,17,75
2022-12-21,85,745,659,164,65,481,52,9,9002,,,6726,12015,57,34905,17,0.0,6.0,12,78
2022-12-22,95,750,695,159,68,485,49,4,9023,,,6729,12019,57,34919,20,0.0,6.0,18,91
2022-12-23,64,743,689,156,71,483,49,4,7496,,,6731,12023,54,34934,19,0.0,6.0,17,67
2022-12-24,60,733,713,159,65,487,49,3,6650,,,6732,12026,52,34949,16,0.0,6.0,7,57
2022-12-25,82,786,684,163,65,532,51,7,9402,,,6733,12033,54,34966,19,0.0,5.0,13,87
2022-12-26,75,765,671,167,69,483,50,4,8452,,,6735,12037,55,34994,32,0.0,5.0,18,64
2022-12-27,68,716,632,162,60,457,56,10,8941,,,6742,12047,61,35012,21,0.0,5.0,12,75
2022-12-28,93,712,644,164,54,466,56,6,9091,,,6744,12053,57,35033,23,0.0,5.0,9,89
2022-12-29,54,695,624,159,60,445,53,6,9094,,,6749,12059,60,35049,18,0.0,5.0,12,52
2022-12-30,46,655,611,150,58,423,53,5,7370,,,6751,12064,56,35054,8,0.0,5.0,9,49
2022-12-31,46,647,635,161,53,419,56,3,6624,,,6755,12067,63,35070,22,0.0,5.0,6,47
2023-01-01,73,707,613,162,64,467,57,5,10324,,,6757,12072,64,35083,15,1.0,5.0,17,79
2023-01-02,50,668,589,163,61,412,50,7,8982,,,6762,12079,57,35104,29,1.0,5.0,19,51
2023-01-03,71,638,584,152,59,396,49,7,9298,,,6765,12086,58,35117,15,0.0,6.0,13,63
2023-01-04,75,641,575,149,54,417,52,3,9427,,,6769,12089,60,35128,13,0.0,5.0,7,75
2023-01-05,69,647,578,142,52,426,45,7,9448,,,6770,12096,55,35132,12,0.0,5.0,11,69
2023-01-06,54,614,572,145,51,393,49,8,7599,,,6772,12104,54,35146,15,0.0,5.0,8,50
2023-01-07,48,613,594,149,44,399,49,8,6979,,,6774,12112,55,35161,17,0.0,5.0,5,46
2023-01-08,79,658,585,148,50,437,45,1,10466,,,6775,12113,51,35176,16,0.0,6.0,9,73
2023-01-09,55,642,577,150,47,428,45,2,9429,,,6777,12115,51,35185,16,0.0,5.0,7,63
2023-01-10,69,641,590,142,48,426,41,7,9323,,,6778,12122,50,35198,17,0.0,5.0,9,69
2023-01-11,66,638,565,142,44,430,42,3,9188,,,6781,12125,50,35211,14,0.0,5.0,4,63
2023-01-12,38,600,528,132,37,403,41,6,9001,,,6782,12131,45,35219,9,0.0,5.0,5,38
2023-01-13,46,569,538,121,35,389,40,4,7323,,,6785,12135,43,35225,7,0.0,5.0,6,47
2023-01-14,51,573,554,125,41,395,40,1,6736,,,6786,12136,43,35234,9,0.0,4.0,11,42
2023-01-15,72,621,559,129,40,436,41,4,10255,,,6790,12140,45,35246,12,0.0,3.0,7,70
2023-01-16,58,612,541,135,50,411,38,4,9535,,,6792,12144,41,35264,19,0.0,3.0,19,52
2023-01-17,56,593,538,131,51,387,36,5,9512,,,6796,12149,40,35277,14,0.0,4.0,9,55
2023-01-18,54,581,518,120,50,384,34,8,9275,,,6798,12157,41,35284,7,0.0,3.0,8,53
2023-01-19,56,562,507,115,45,380,32,4,9428,,,6799,12161,37,35291,8,0.0,4.0,8,57
2023-01-20,33,536,503,103,38,369,31,5,7675,,,6802,12166,33,35297,8,0.0,4.0,4,35
2023-01-21,33,525,515,95,41,376,26,6,7038,,,6802,12172,27,35303,7,0.0,4.0,6,37
2023-01-22,73,576,517,110,44,415,28,3,10958,,,6804,12175,28,35318,20,0.0,5.0,6,65
2023-01-23,37,555,501,111,39,385,28,4,9086,,,6806,12179,28,35329,15,0.0,5.0,5,38
2023-01-24,64,560,505,115,43,382,25,4,10061,,,6806,12183,25,35347,22,0.0,5.0,10,54
2023-01-25,68,573,515,112,44,395,28,2,9339,,,6811,12185,28,35361,15,0.0,4.0,7,67
2023-01-26,38,542,469,112,44,366,28,5,9425,,,6811,12190,28,35373,16,0.0,4.0,10,37
2023-01-27,45,507,474,104,45,341,29,6,7618,,,6813,12196,29,35381,8,0.0,4.0,10,43
2023-01-28,43,509,496,111,44,341,30,2,7082,,,6816,12198,30,35392,15,0.0,4.0,4,39
2023-01-29,47,535,477,119,45,356,31,2,10589,,,6820,12200,30,35409,20,0.0,3.0,9,46
2023-01-30,53,535,470,117,54,338,27,4,9327,,,6821,12204,30,35421,18,0.0,3.0,20,46
2023-01-31,40,506,446,122,45,321,34,2,8491,,,6828,12206,35,35440,25,0.0,3.0,8,42
2023-02-01,45,493,442,119,43,302,37,2,8192,,,6835,12208,40,35453,20,0.0,3.0,12,39
2023-02-02,37,473,428,111,44,291,37,8,8608,,,6839,12216,39,35463,13,0.0,3.0,11,42
2023-02-03,31,454,430,105,35,287,38,3,7222,,,6841,12219,38,35471,10,0.0,3.0,6,34
2023-02-04,35,460,442,112,40,297,38,3,6390,,,6842,12222,36,35481,15,0.0,3.0,13,38
2023-02-05,48,486,430,110,39,320,37,4,9865,,,6844,12226,36,35491,13,0.0,3.0,5,50
2023-02-06,42,469,426,113,30,304,36,1,8157,,,6847,12227,36,35501,16,0.0,3.0,2,38
2023-02-07,43,463,429,108,32,299,34,4,7818,,,6850,12231,33,35516,16,0.0,3.0,11,45
2023-02-08,27,443,382,107,32,288,32,3,8019,,,6852,12234,31,35524,10,0.0,3.0,6,26
2023-02-09,35,420,368,95,30,270,30,2,8926,,,6852,12236,30,35527,4,0.0,3.0,4,33
2023-02-10,32,393,380,89,30,256,30,1,7110,,,6853,12237,30,35531,6,0.0,2.0,7,34
2023-02-11,37,407,394,94,29,274,32,4,6468,,,6854,12241,31,35540,11,0.0,2.0,4,33
2023-02-12,34,430,375,98,34,281,34,1,9812,,,6855,12242,32,35548,12,0.0,2.0,9,34
2023-02-13,26,404,363,96,33,253,29,3,8850,,,6855,12245,27,35559,13,0.0,2.0,9,32
2023-02-14,40,395,352,101,33,248,29,0,9040,,,6858,12245,26,35571,15,0.0,2.0,10,47
2023-02-15,38,396,367,102,30,243,31,1,8813,,,6862,12246,29,35583,15,0.0,2.0,4,35
2023-02-16,25,388,327,101,39,221,27,0,8908,,,6864,12246,29,35590,10,0.0,1.0,13,23
2023-02-17,0,329,329,80,28,139,22,0,2700,,,6864,12246,22,35591,2,0.0,1.0,1,5
