,day_date,age_group,serious_amount_boost_vaccinated,serious_amount_vaccinated,serious_amount_not_vaccinated,new_Serious_amount_boost_vaccinated,new_serious_amount_vaccinated,new_serious_amount_not_vaccinated,serious_boost_vaccinated_normalized,serious_vaccinated_normalized,serious_not_vaccinated_normalized,new_Serious_boost_vaccinated_normalized,new_serious_vaccinated_normalized,new_serious_not_vaccinated_normalized
202,2021-03-28T00:00:00.000Z,מעל גיל 60,0,33,182,0,3,10,0.0,2.6,69.2,0.0,0.2,3.8
203,2021-03-28T00:00:00.000Z,כלל האוכלוסיה,0,41,334,0,5,18,0.0,0.9,7.5,0.0,0.1,0.4
204,2021-03-29T00:00:00.000Z,כלל האוכלוסיה,0,43,327,0,3,13,0.0,0.9,7.4,0.0,0.1,0.30000000000000004
205,2021-03-29T00:00:00.000Z,מעל גיל 60,0,35,177,0,3,9,0.0,2.7,68.3,0.0,0.2,3.5
206,2021-03-29T00:00:00.000Z,מתחת לגיל 60,0,8,150,0,0,4,0.0,0.2,3.6,0.0,0.0,0.1
207,2021-03-30T00:00:00.000Z,מתחת לגיל 60,0,7,142,0,0,7,0.0,0.2,3.4,0.0,0.0,0.2
208,2021-03-30T00:00:00.000Z,מעל גיל 60,0,35,146,0,3,6,0.0,2.7,56.8,0.0,0.2,2.3
209,2021-03-30T00:00:00.000Z,כלל האוכלוסיה,0,42,288,0,3,13,0.0,0.9,6.6,0.0,0.1,0.30000000000000004
210,2021-03-31T00:00:00.000Z,מתחת לגיל 60,0,7,134,0,0,4,0.0,0.2,3.3,0.0,0.0,0.1
211,2021-03-31T00:00:00.000Z,מעל גיל 60,0,35,146,0,3,13,0.0,2.7,57.5,0.0,0.2,5.1
212,2021-03-31T00:00:00.000Z,כלל האוכלוסיה,0,42,280,0,3,17,0.0,0.9,6.4,0.0,0.1,0.4
213,2021-04-01T00:00:00.000Z,מתחת לגיל 60,0,6,130,0,0,3,0.0,0.2,3.2,0.0,0.0,0.1
214,2021-04-01T00:00:00.000Z,מעל גיל 60,0,34,144,0,2,11,0.0,2.6,57.2,0.0,0.2,4.4
215,2021-04-01T00:00:00.000Z,כלל האוכלוסיה,0,40,274,0,2,14,0.0,0.8,6.3,0.0,0.0,0.30000000000000004
216,2021-04-02T00:00:00.000Z,כלל האוכלוסיה,0,36,248,0,1,12,0.0,0.7000000000000001,5.7,0.0,0.0,0.30000000000000004
217,2021-04-02T00:00:00.000Z,מתחת לגיל 60,0,6,121,0,0,6,0.0,0.2,3.0,0.0,0.0,0.1
218,2021-04-02T00:00:00.000Z,מעל גיל 60,0,30,127,0,1,6,0.0,2.3,50.9,0.0,0.1,2.4
219,2021-04-03T00:00:00.000Z,מתחת לגיל 60,0,7,126,0,1,8,0.0,0.2,3.1,0.0,0.0,0.2
220,2021-04-03T00:00:00.000Z,מעל גיל 60,0,31,124,0,2,3,0.0,2.4,49.8,0.0,0.2,1.2
221,2021-04-03T00:00:00.000Z,כלל האוכלוסיה,0,38,250,0,3,11,0.0,0.8,5.8,0.0,0.1,0.30000000000000004
222,2021-04-04T00:00:00.000Z,כלל האוכלוסיה,0,33,249,0,3,12,0.0,0.7000000000000001,5.8,0.0,0.1,0.30000000000000004
223,2021-04-04T00:00:00.000Z,מתחת לגיל 60,0,7,126,0,0,5,0.0,0.2,3.1,0.0,0.0,0.1
224,2021-04-04T00:00:00.000Z,מעל גיל 60,0,26,123,0,3,7,0.0,2.0,49.9,0.0,0.2,2.8
225,2021-04-05T00:00:00.000Z,כלל האוכלוסיה,0,33,230,0,6,7,0.0,0.7000000000000001,5.4,0.0,0.1,0.2
226,2021-04-05T00:00:00.000Z,מעל גיל 60,0,27,115,0,6,6,0.0,2.1,47.1,0.0,0.5,2.5
227,2021-04-05T00:00:00.000Z,מתחת לגיל 60,0,6,115,0,0,1,0.0,0.2,2.8,0.0,0.0,0.0
228,2021-04-06T00:00:00.000Z,מתחת לגיל 60,0,6,114,0,1,5,0.0,0.2,2.8,0.0,0.0,0.1
229,2021-04-06T00:00:00.000Z,כלל האוכלוסיה,0,35,225,0,5,8,0.0,0.7000000000000001,5.3,0.0,0.1,0.2
230,2021-04-06T00:00:00.000Z,מעל גיל 60,0,29,111,0,4,3,0.0,2.2,45.9,0.0,0.30000000000000004,1.2
231,2021-04-07T00:00:00.000Z,מתחת לגיל 60,0,6,112,0,0,8,0.0,0.2,2.8,0.0,0.0,0.2
232,2021-04-07T00:00:00.000Z,כלל האוכלוסיה,0,33,219,0,2,13,0.0,0.7000000000000001,5.2,0.0,0.0,0.30000000000000004
233,2021-04-07T00:00:00.000Z,מעל גיל 60,0,27,107,0,2,5,0.0,2.1,44.6,0.0,0.2,2.1
234,2021-04-08T00:00:00.000Z,מעל גיל 60,0,26,99,0,3,4,0.0,2.0,41.6,0.0,0.2,1.7000000000000002
235,2021-04-08T00:00:00.000Z,מתחת לגיל 60,0,6,101,0,0,4,0.0,0.2,2.5,0.0,0.0,0.1
236,2021-04-08T00:00:00.000Z,כלל האוכלוסיה,0,32,200,0,3,8,0.0,0.7000000000000001,4.7,0.0,0.1,0.2
237,2021-04-09T00:00:00.000Z,מתחת לגיל 60,0,5,99,0,0,7,0.0,0.1,2.5,0.0,0.0,0.2
238,2021-04-09T00:00:00.000Z,מעל גיל 60,0,21,96,0,2,8,0.0,1.6,40.4,0.0,0.2,3.4
239,2021-04-09T00:00:00.000Z,כלל האוכלוסיה,0,26,195,0,2,15,0.0,0.5,4.6,0.0,0.0,0.4
240,2021-04-10T00:00:00.000Z,כלל האוכלוסיה,0,25,189,0,3,8,0.0,0.5,4.5,0.0,0.1,0.2
241,2021-04-10T00:00:00.000Z,מעל גיל 60,0,20,95,0,3,5,0.0,1.5,40.1,0.0,0.2,2.1
242,2021-04-10T00:00:00.000Z,מתחת לגיל 60,0,5,94,0,0,3,0.0,0.1,2.4,0.0,0.0,0.1
243,2021-04-11T00:00:00.000Z,מתחת לגיל 60,0,6,95,0,1,7,0.0,0.2,2.4,0.0,0.0,0.2
244,2021-04-11T00:00:00.000Z,כלל האוכלוסיה,0,26,188,0,2,13,0.0,0.5,4.5,0.0,0.0,0.30000000000000004
245,2021-04-11T00:00:00.000Z,מעל גיל 60,0,20,93,0,1,6,0.0,1.5,39.5,0.0,0.1,2.6
246,2021-04-12T00:00:00.000Z,מעל גיל 60,0,19,93,0,3,6,0.0,1.4,39.8,0.0,0.2,2.6
247,2021-04-12T00:00:00.000Z,מתחת לגיל 60,0,5,93,0,0,3,0.0,0.1,2.4,0.0,0.0,0.1
248,2021-04-12T00:00:00.000Z,כלל האוכלוסיה,0,24,186,0,3,9,0.0,0.5,4.5,0.0,0.1,0.2
249,2021-04-13T00:00:00.000Z,מתחת לגיל 60,0,5,86,0,0,2,0.0,0.1,2.2,0.0,0.0,0.1
250,2021-04-13T00:00:00.000Z,מעל גיל 60,0,19,86,0,2,9,0.0,1.4,37.0,0.0,0.2,3.9
251,2021-04-13T00:00:00.000Z,כלל האוכלוסיה,0,24,172,0,2,11,0.0,0.5,4.1,0.0,0.0,0.30000000000000004
252,2021-04-14T00:00:00.000Z,מעל גיל 60,0,19,82,0,1,1,0.0,1.4,35.4,0.0,0.1,0.4
253,2021-04-14T00:00:00.000Z,מתחת לגיל 60,0,5,73,0,0,1,0.0,0.1,1.9,0.0,0.0,0.0
254,2021-04-14T00:00:00.000Z,כלל האוכלוסיה,0,24,155,0,1,2,0.0,0.5,3.7,0.0,0.0,0.0
255,2021-04-15T00:00:00.000Z,מעל גיל 60,0,17,75,0,0,2,0.0,1.3,32.4,0.0,0.0,0.9
256,2021-04-15T00:00:00.000Z,מתחת לגיל 60,0,5,70,0,0,1,0.0,0.1,1.8,0.0,0.0,0.0
257,2021-04-15T00:00:00.000Z,כלל האוכלוסיה,0,22,145,0,0,3,0.0,0.4,3.5,0.0,0.0,0.1
258,2021-04-16T00:00:00.000Z,מעל גיל 60,0,18,72,0,2,2,0.0,1.4,31.2,0.0,0.2,0.9
259,2021-04-16T00:00:00.000Z,מתחת לגיל 60,0,5,70,0,0,3,0.0,0.1,1.8,0.0,0.0,0.1
260,2021-04-16T00:00:00.000Z,כלל האוכלוסיה,0,23,142,0,2,5,0.0,0.5,3.4,0.0,0.0,0.1
261,2021-04-17T00:00:00.000Z,מעל גיל 60,0,17,69,0,2,1,0.0,1.3,30.0,0.0,0.2,0.4
262,2021-04-17T00:00:00.000Z,מתחת לגיל 60,0,5,70,0,0,3,0.0,0.1,1.8,0.0,0.0,0.1
263,2021-04-17T00:00:00.000Z,כלל האוכלוסיה,0,22,139,0,2,4,0.0,0.4,3.3,0.0,0.0,0.1
264,2021-04-18T00:00:00.000Z,מתחת לגיל 60,0,5,70,0,1,4,0.0,0.1,1.8,0.0,0.0,0.1
265,2021-04-18T00:00:00.000Z,מעל גיל 60,0,17,73,0,2,6,0.0,1.3,31.9,0.0,0.2,2.6
266,2021-04-18T00:00:00.000Z,כלל האוכלוסיה,0,22,143,0,3,10,0.0,0.4,3.4,0.0,0.1,0.2
267,2021-04-19T00:00:00.000Z,מתחת לגיל 60,0,4,65,0,0,2,0.0,0.1,1.7000000000000002,0.0,0.0,0.1
268,2021-04-19T00:00:00.000Z,כלל האוכלוסיה,0,19,135,0,2,8,0.0,0.4,3.3,0.0,0.0,0.2
269,2021-04-19T00:00:00.000Z,מעל גיל 60,0,15,70,0,2,6,0.0,1.1,30.7,0.0,0.2,2.6
270,2021-04-20T00:00:00.000Z,מעל גיל 60,0,16,61,0,2,2,0.0,1.2,26.9,0.0,0.2,0.9
271,2021-04-20T00:00:00.000Z,כלל האוכלוסיה,0,20,123,0,2,3,0.0,0.4,3.0,0.0,0.0,0.1
272,2021-04-20T00:00:00.000Z,מתחת לגיל 60,0,4,62,0,0,1,0.0,0.1,1.6,0.0,0.0,0.0
273,2021-04-21T00:00:00.000Z,מתחת לגיל 60,0,4,59,0,0,1,0.0,0.1,1.5,0.0,0.0,0.0
274,2021-04-21T00:00:00.000Z,כלל האוכלוסיה,0,21,118,0,2,4,0.0,0.4,2.9,0.0,0.0,0.1
275,2021-04-21T00:00:00.000Z,מעל גיל 60,0,17,59,0,2,3,0.0,1.3,26.2,0.0,0.2,1.3
276,2021-04-22T00:00:00.000Z,כלל האוכלוסיה,0,18,112,0,1,3,0.0,0.4,2.7,0.0,0.0,0.1
277,2021-04-22T00:00:00.000Z,מתחת לגיל 60,0,4,57,0,0,1,0.0,0.1,1.5,0.0,0.0,0.0
278,2021-04-22T00:00:00.000Z,מעל גיל 60,0,14,55,0,1,2,0.0,1.1,24.5,0.0,0.1,0.9
279,2021-04-23T00:00:00.000Z,מעל גיל 60,0,16,52,0,3,2,0.0,1.2,23.2,0.0,0.2,0.9
280,2021-04-23T00:00:00.000Z,מתחת לגיל 60,0,4,59,0,0,3,0.0,0.1,1.5,0.0,0.0,0.1
281,2021-04-23T00:00:00.000Z,כלל האוכלוסיה,0,20,111,0,3,5,0.0,0.4,2.7,0.0,0.1,0.1
282,2021-04-24T00:00:00.000Z,מעל גיל 60,0,12,53,0,0,2,0.0,0.9,23.7,0.0,0.0,0.9
283,2021-04-24T00:00:00.000Z,כלל האוכלוסיה,0,16,107,0,0,2,0.0,0.30000000000000004,2.6,0.0,0.0,0.0
284,2021-04-24T00:00:00.000Z,מתחת לגיל 60,0,4,54,0,0,0,0.0,0.1,1.4,0.0,0.0,0.0
285,2021-04-25T00:00:00.000Z,כלל האוכלוסיה,0,18,108,0,2,3,0.0,0.4,2.6,0.0,0.0,0.1
286,2021-04-25T00:00:00.000Z,מתחת לגיל 60,0,4,54,0,0,1,0.0,0.1,1.4,0.0,0.0,0.0
287,2021-04-25T00:00:00.000Z,מעל גיל 60,0,14,54,0,2,2,0.0,1.1,24.3,0.0,0.2,0.9
288,2021-04-26T00:00:00.000Z,כלל האוכלוסיה,0,15,112,0,0,12,0.0,0.30000000000000004,2.7,0.0,0.0,0.30000000000000004
289,2021-04-26T00:00:00.000Z,מתחת לגיל 60,0,4,57,0,0,6,0.0,0.1,1.5,0.0,0.0,0.2
290,2021-04-26T00:00:00.000Z,מעל גיל 60,0,11,55,0,0,6,0.0,0.8,24.8,0.0,0.0,2.7
291,2021-04-27T00:00:00.000Z,מתחת לגיל 60,0,4,56,0,0,2,0.0,0.1,1.5,0.0,0.0,0.1
292,2021-04-27T00:00:00.000Z,מעל גיל 60,0,12,51,0,1,1,0.0,0.9,23.2,0.0,0.1,0.5
293,2021-04-27T00:00:00.000Z,כלל האוכלוסיה,0,16,107,0,1,3,0.0,0.30000000000000004,2.6,0.0,0.0,0.1
294,2021-04-28T00:00:00.000Z,מעל גיל 60,0,11,43,0,0,1,0.0,0.8,19.6,0.0,0.0,0.5
295,2021-04-28T00:00:00.000Z,מתחת לגיל 60,0,5,56,0,1,0,0.0,0.1,1.5,0.0,0.0,0.0
296,2021-04-28T00:00:00.000Z,כלל האוכלוסיה,0,16,99,0,1,1,0.0,0.30000000000000004,2.4,0.0,0.0,0.0
297,2021-04-29T00:00:00.000Z,מעל גיל 60,0,9,38,0,1,2,0.0,0.7000000000000001,17.4,0.0,0.1,0.9
298,2021-04-29T00:00:00.000Z,כלל האוכלוסיה,0,11,89,0,1,3,0.0,0.2,2.2,0.0,0.0,0.1
299,2021-04-29T00:00:00.000Z,מתחת לגיל 60,0,2,51,0,0,1,0.0,0.1,1.3,0.0,0.0,0.0
300,2021-04-30T00:00:00.000Z,מעל גיל 60,0,9,33,0,1,1,0.0,0.7000000000000001,15.2,0.0,0.1,0.5
301,2021-04-30T00:00:00.000Z,מתחת לגיל 60,0,3,50,0,1,2,0.0,0.1,1.3,0.0,0.0,0.1
302,2021-04-30T00:00:00.000Z,כלל האוכלוסיה,0,12,83,0,2,3,0.0,0.2,2.0,0.0,0.0,0.1
303,2021-05-01T00:00:00.000Z,מעל גיל 60,0,8,34,0,0,3,0.0,0.6000000000000001,15.7,0.0,0.0,1.4
304,2021-05-01T00:00:00.000Z,כלל האוכלוסיה,0,11,85,0,0,5,0.0,0.2,2.1,0.0,0.0,0.1
305,2021-05-01T00:00:00.000Z,מתחת לגיל 60,0,3,51,0,0,2,0.0,0.1,1.3,0.0,0.0,0.1
306,2021-05-02T00:00:00.000Z,מתחת לגיל 60,0,3,47,0,0,0,0.0,0.1,1.2,0.0,0.0,0.0
307,2021-05-02T00:00:00.000Z,כלל האוכלוסיה,0,10,82,0,0,4,0.0,0.2,2.0,0.0,0.0,0.1
308,2021-05-02T00:00:00.000Z,מעל גיל 60,0,7,35,0,0,4,0.0,0.5,16.2,0.0,0.0,1.8
309,2021-05-03T00:00:00.000Z,מתחת לגיל 60,0,3,44,0,1,2,0.0,0.1,1.1,0.0,0.0,0.1
310,2021-05-03T00:00:00.000Z,מעל גיל 60,0,5,34,0,0,2,0.0,0.4,15.8,0.0,0.0,0.9
311,2021-05-03T00:00:00.000Z,כלל האוכלוסיה,0,8,78,0,1,4,0.0,0.2,1.9,0.0,0.0,0.1
312,2021-05-04T00:00:00.000Z,כלל האוכלוסיה,0,6,76,0,1,4,0.0,0.1,1.9,0.0,0.0,0.1
313,2021-05-04T00:00:00.000Z,מתחת לגיל 60,0,3,43,0,0,2,0.0,0.1,1.1,0.0,0.0,0.1
314,2021-05-04T00:00:00.000Z,מעל גיל 60,0,3,33,0,1,2,0.0,0.2,15.4,0.0,0.1,0.9
315,2021-05-05T00:00:00.000Z,מעל גיל 60,0,3,33,0,0,2,0.0,0.2,15.4,0.0,0.0,0.9
316,2021-05-05T00:00:00.000Z,כלל האוכלוסיה,0,6,75,0,0,3,0.0,0.1,1.9,0.0,0.0,0.1
317,2021-05-05T00:00:00.000Z,מתחת לגיל 60,0,3,42,0,0,1,0.0,0.1,1.1,0.0,0.0,0.0
318,2021-05-06T00:00:00.000Z,מעל גיל 60,0,2,30,0,0,2,0.0,0.1,14.1,0.0,0.0,0.9
319,2021-05-06T00:00:00.000Z,כלל האוכלוסיה,0,4,70,0,0,2,0.0,0.1,1.7000000000000002,0.0,0.0,0.0
320,2021-05-06T00:00:00.000Z,מתחת לגיל 60,0,2,40,0,0,0,0.0,0.1,1.0,0.0,0.0,0.0
321,2021-05-07T00:00:00.000Z,מעל גיל 60,0,2,28,0,0,1,0.0,0.1,13.2,0.0,0.0,0.5
322,2021-05-07T00:00:00.000Z,כלל האוכלוסיה,0,4,68,0,0,2,0.0,0.1,1.7000000000000002,0.0,0.0,0.0
323,2021-05-07T00:00:00.000Z,מתחת לגיל 60,0,2,40,0,0,1,0.0,0.1,1.0,0.0,0.0,0.0
324,2021-05-08T00:00:00.000Z,מעל גיל 60,0,3,28,0,2,1,0.0,0.2,13.2,0.0,0.1,0.5
325,2021-05-08T00:00:00.000Z,כלל האוכלוסיה,0,5,66,0,2,1,0.0,0.1,1.6,0.0,0.0,0.0
326,2021-05-08T00:00:00.000Z,מתחת לגיל 60,0,2,38,0,0,0,0.0,0.1,1.0,0.0,0.0,0.0
327,2021-05-09T00:00:00.000Z,מעל גיל 60,0,3,25,0,0,0,0.0,0.2,11.8,0.0,0.0,0.0
328,2021-05-09T00:00:00.000Z,מתחת לגיל 60,0,3,37,0,1,0,0.0,0.1,1.0,0.0,0.0,0.0
329,2021-05-09T00:00:00.000Z,כלל האוכלוסיה,0,6,62,0,1,0,0.0,0.1,1.5,0.0,0.0,0.0
330,2021-05-10T00:00:00.000Z,מתחת לגיל 60,0,2,34,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0
331,2021-05-10T00:00:00.000Z,מעל גיל 60,0,3,25,0,0,1,0.0,0.2,11.9,0.0,0.0,0.5
332,2021-05-10T00:00:00.000Z,כלל האוכלוסיה,0,5,59,0,0,1,0.0,0.1,1.5,0.0,0.0,0.0
333,2021-05-11T00:00:00.000Z,מתחת לגיל 60,0,2,34,0,0,1,0.0,0.1,0.9,0.0,0.0,0.0
334,2021-05-11T00:00:00.000Z,מעל גיל 60,0,2,25,0,0,1,0.0,0.1,11.9,0.0,0.0,0.5
335,2021-05-11T00:00:00.000Z,כלל האוכלוסיה,0,4,59,0,0,2,0.0,0.1,1.5,0.0,0.0,0.0
336,2021-05-12T00:00:00.000Z,כלל האוכלוסיה,0,4,55,0,0,0,0.0,0.1,1.4,0.0,0.0,0.0
337,2021-05-12T00:00:00.000Z,מעל גיל 60,0,2,24,0,0,0,0.0,0.1,11.5,0.0,0.0,0.0
338,2021-05-12T00:00:00.000Z,מתחת לגיל 60,0,2,31,0,0,0,0.0,0.1,0.8,0.0,0.0,0.0
339,2021-05-13T00:00:00.000Z,מתחת לגיל 60,0,1,28,0,0,0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0
340,2021-05-13T00:00:00.000Z,מעל גיל 60,0,0,24,0,0,1,0.0,0.0,11.5,0.0,0.0,0.5
341,2021-05-13T00:00:00.000Z,כלל האוכלוסיה,0,1,52,0,0,1,0.0,0.0,1.3,0.0,0.0,0.0
342,2021-05-14T00:00:00.000Z,כלל האוכלוסיה,0,1,53,0,0,2,0.0,0.0,1.3,0.0,0.0,0.1
343,2021-05-14T00:00:00.000Z,מתחת לגיל 60,0,1,27,0,0,0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0
344,2021-05-14T00:00:00.000Z,מעל גיל 60,0,0,26,0,0,2,0.0,0.0,12.5,0.0,0.0,1.0
345,2021-05-15T00:00:00.000Z,מעל גיל 60,0,0,23,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0
346,2021-05-15T00:00:00.000Z,מתחת לגיל 60,0,1,27,0,0,0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0
347,2021-05-15T00:00:00.000Z,כלל האוכלוסיה,0,1,50,0,0,0,0.0,0.0,1.3,0.0,0.0,0.0
348,2021-05-16T00:00:00.000Z,מעל גיל 60,0,1,25,0,1,2,0.0,0.1,12.0,0.0,0.1,1.0
349,2021-05-16T00:00:00.000Z,מתחת לגיל 60,0,1,28,0,0,1,0.0,0.0,0.7000000000000001,0.0,0.0,0.0
350,2021-05-16T00:00:00.000Z,כלל האוכלוסיה,0,2,53,0,1,3,0.0,0.0,1.3,0.0,0.0,0.1
351,2021-05-17T00:00:00.000Z,מתחת לגיל 60,0,1,27,0,0,0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0
352,2021-05-17T00:00:00.000Z,מעל גיל 60,0,0,22,0,0,0,0.0,0.0,10.6,0.0,0.0,0.0
353,2021-05-17T00:00:00.000Z,כלל האוכלוסיה,0,1,49,0,0,0,0.0,0.0,1.2,0.0,0.0,0.0
354,2021-05-18T00:00:00.000Z,מעל גיל 60,0,1,21,0,1,1,0.0,0.1,10.1,0.0,0.1,0.5
355,2021-05-18T00:00:00.000Z,כלל האוכלוסיה,0,2,46,0,1,1,0.0,0.0,1.2,0.0,0.0,0.0
356,2021-05-18T00:00:00.000Z,מתחת לגיל 60,0,1,25,0,0,0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0
357,2021-05-19T00:00:00.000Z,מתחת לגיל 60,0,1,24,0,0,0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0
358,2021-05-19T00:00:00.000Z,מעל גיל 60,0,1,21,0,0,2,0.0,0.1,10.2,0.0,0.0,1.0
359,2021-05-19T00:00:00.000Z,כלל האוכלוסיה,0,2,45,0,0,2,0.0,0.0,1.1,0.0,0.0,0.1
360,2021-05-20T00:00:00.000Z,כלל האוכלוסיה,0,4,47,0,2,3,0.0,0.1,1.2,0.0,0.0,0.1
361,2021-05-20T00:00:00.000Z,מעל גיל 60,0,3,22,0,2,1,0.0,0.2,10.7,0.0,0.1,0.5
362,2021-05-20T00:00:00.000Z,מתחת לגיל 60,0,1,25,0,0,2,0.0,0.0,0.7000000000000001,0.0,0.0,0.1
363,2021-05-21T00:00:00.000Z,מתחת לגיל 60,0,1,21,0,0,0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0
364,2021-05-21T00:00:00.000Z,מעל גיל 60,0,2,22,0,0,0,0.0,0.1,10.7,0.0,0.0,0.0
365,2021-05-21T00:00:00.000Z,כלל האוכלוסיה,0,3,43,0,0,0,0.0,0.1,1.1,0.0,0.0,0.0
366,2021-05-22T00:00:00.000Z,מתחת לגיל 60,0,1,21,0,0,1,0.0,0.0,0.6000000000000001,0.0,0.0,0.0
367,2021-05-22T00:00:00.000Z,מעל גיל 60,0,2,22,0,0,0,0.0,0.1,10.7,0.0,0.0,0.0
368,2021-05-22T00:00:00.000Z,כלל האוכלוסיה,0,3,43,0,0,1,0.0,0.1,1.1,0.0,0.0,0.0
369,2021-05-23T00:00:00.000Z,מעל גיל 60,0,3,22,0,1,0,0.0,0.2,10.8,0.0,0.1,0.0
370,2021-05-23T00:00:00.000Z,כלל האוכלוסיה,0,4,43,0,1,1,0.0,0.1,1.1,0.0,0.0,0.0
371,2021-05-23T00:00:00.000Z,מתחת לגיל 60,0,1,21,0,0,1,0.0,0.0,0.6000000000000001,0.0,0.0,0.0
372,2021-05-24T00:00:00.000Z,כלל האוכלוסיה,0,4,42,0,1,1,0.0,0.1,1.1,0.0,0.0,0.0
373,2021-05-24T00:00:00.000Z,מעל גיל 60,0,3,22,0,1,0,0.0,0.2,10.8,0.0,0.1,0.0
374,2021-05-24T00:00:00.000Z,מתחת לגיל 60,0,1,20,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
375,2021-05-25T00:00:00.000Z,מעל גיל 60,0,2,22,0,0,0,0.0,0.1,10.8,0.0,0.0,0.0
376,2021-05-25T00:00:00.000Z,מתחת לגיל 60,0,1,19,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
377,2021-05-25T00:00:00.000Z,כלל האוכלוסיה,0,3,41,0,0,0,0.0,0.1,1.0,0.0,0.0,0.0
378,2021-05-26T00:00:00.000Z,מעל גיל 60,0,2,22,0,0,0,0.0,0.1,10.9,0.0,0.0,0.0
379,2021-05-26T00:00:00.000Z,מתחת לגיל 60,0,1,16,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0
380,2021-05-26T00:00:00.000Z,כלל האוכלוסיה,0,3,38,0,0,0,0.0,0.1,1.0,0.0,0.0,0.0
381,2021-05-27T00:00:00.000Z,מעל גיל 60,0,2,22,0,0,2,0.0,0.1,10.9,0.0,0.0,1.0
382,2021-05-27T00:00:00.000Z,כלל האוכלוסיה,0,3,36,0,0,2,0.0,0.1,0.9,0.0,0.0,0.1
383,2021-05-27T00:00:00.000Z,מתחת לגיל 60,0,1,14,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0
384,2021-05-28T00:00:00.000Z,מעל גיל 60,0,1,20,0,0,0,0.0,0.1,9.9,0.0,0.0,0.0
385,2021-05-28T00:00:00.000Z,כלל האוכלוסיה,0,2,35,0,0,1,0.0,0.0,0.9,0.0,0.0,0.0
386,2021-05-28T00:00:00.000Z,מתחת לגיל 60,0,1,15,0,0,1,0.0,0.0,0.4,0.0,0.0,0.0
387,2021-05-29T00:00:00.000Z,מעל גיל 60,0,1,20,0,0,0,0.0,0.1,9.9,0.0,0.0,0.0
388,2021-05-29T00:00:00.000Z,כלל האוכלוסיה,0,2,35,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0
389,2021-05-29T00:00:00.000Z,מתחת לגיל 60,0,1,15,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0
390,2021-05-30T00:00:00.000Z,מעל גיל 60,0,1,19,0,0,0,0.0,0.1,9.4,0.0,0.0,0.0
391,2021-05-30T00:00:00.000Z,כלל האוכלוסיה,0,2,35,0,0,1,0.0,0.0,0.9,0.0,0.0,0.0
392,2021-05-30T00:00:00.000Z,מתחת לגיל 60,0,1,16,0,0,1,0.0,0.0,0.4,0.0,0.0,0.0
393,2021-05-31T00:00:00.000Z,מתחת לגיל 60,0,1,15,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0
394,2021-05-31T00:00:00.000Z,כלל האוכלוסיה,0,3,34,0,1,0,0.0,0.1,0.9,0.0,0.0,0.0
395,2021-05-31T00:00:00.000Z,מעל גיל 60,0,2,19,0,1,0,0.0,0.1,9.5,0.0,0.1,0.0
396,2021-06-01T00:00:00.000Z,כלל האוכלוסיה,0,3,34,0,0,3,0.0,0.1,0.9,0.0,0.0,0.1
397,2021-06-01T00:00:00.000Z,מעל גיל 60,0,2,19,0,0,1,0.0,0.1,9.5,0.0,0.0,0.5
398,2021-06-01T00:00:00.000Z,מתחת לגיל 60,0,1,15,0,0,2,0.0,0.0,0.4,0.0,0.0,0.1
399,2021-06-02T00:00:00.000Z,כלל האוכלוסיה,0,4,29,0,1,0,0.0,0.1,0.7000000000000001,0.0,0.0,0.0
400,2021-06-02T00:00:00.000Z,מעל גיל 60,0,3,18,0,1,0,0.0,0.2,9.0,0.0,0.1,0.0
401,2021-06-02T00:00:00.000Z,מתחת לגיל 60,0,1,11,0,0,0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0
402,2021-06-03T00:00:00.000Z,כלל האוכלוסיה,0,4,29,0,0,1,0.0,0.1,0.7000000000000001,0.0,0.0,0.0
403,2021-06-03T00:00:00.000Z,מעל גיל 60,0,3,17,0,0,0,0.0,0.2,8.5,0.0,0.0,0.0
404,2021-06-03T00:00:00.000Z,מתחת לגיל 60,0,1,12,0,0,1,0.0,0.0,0.30000000000000004,0.0,0.0,0.0
405,2021-06-04T00:00:00.000Z,מתחת לגיל 60,0,1,11,0,0,0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0
406,2021-06-04T00:00:00.000Z,מעל גיל 60,0,3,17,0,0,1,0.0,0.2,8.5,0.0,0.0,0.5
407,2021-06-04T00:00:00.000Z,כלל האוכלוסיה,0,4,28,0,0,1,0.0,0.1,0.7000000000000001,0.0,0.0,0.0
